Date,"Total membership","Full Members",Guests,"Daily active members","Daily members posting messages","Weekly active members","Weekly members posting messages","Messages in public channels","Messages in private channels","Messages in shared channels","Messages in DMs","Percent of messages, public channels","Percent of messages, private channels","Percent of messages, DMs","Percent of views, public channels","Percent of views, private channels","Percent of views, DMs","Files uploaded","Messages posted by members",Name,"Public channels, single-workspace","Messages posted","Messages posted by apps"
2018-05-19,763,763,0,13,2,51,19,6,0,0,0,1,0,0,0.6897,0.069,0.2414,0,6,0,54,117,60
2018-05-20,764,764,0,13,3,52,21,3,0,0,5,0.375,0,0.625,0.7647,0,0.2353,0,8,0,54,125,55
2018-05-21,766,766,0,32,13,54,22,48,8,0,86,0.338,0.0563,0.6056,0.4885,0.0992,0.4122,1,142,0,54,368,103
2018-05-22,767,767,0,22,10,52,22,32,53,0,126,0.1517,0.2512,0.5972,0.2796,0.2975,0.4228,5,211,0,54,472,96
2018-05-23,769,769,0,27,14,54,24,146,166,0,64,0.3883,0.4415,0.1702,0.4714,0.3833,0.1454,7,376,0,54,553,98
2018-05-24,770,770,0,26,14,55,25,33,96,0,80,0.1579,0.4593,0.3828,0.2886,0.4329,0.2785,3,209,0,54,417,96
2018-05-25,771,771,0,24,13,54,25,136,18,0,105,0.5251,0.0695,0.4054,0.5923,0.1089,0.2989,1,259,0,54,714,219
2018-05-26,772,772,0,19,2,57,26,2,0,0,0,1,0,0,0.8824,0.0784,0.0392,0,2,0,54,71,35
2018-05-27,772,772,0,9,2,58,26,3,0,0,0,1,0,0,1,0,0,1,3,0,54,100,50
2018-05-28,773,773,0,21,10,54,26,36,12,0,56,0.3462,0.1154,0.5385,0.5455,0.095,0.3595,4,104,0,54,320,97
2018-05-29,774,774,0,26,12,55,26,39,6,0,61,0.3679,0.0566,0.5755,0.5438,0.1088,0.3474,1,106,0,54,461,192
2018-05-30,775,775,0,21,11,54,25,56,21,0,66,0.3916,0.1469,0.4615,0.476,0.1707,0.3533,2,143,0,54,336,94
2018-05-31,776,776,0,23,10,53,23,45,14,0,88,0.3061,0.0952,0.5986,0.5,0.1158,0.3842,0,147,0,54,437,144
2018-06-01,776,776,0,29,10,55,21,59,22,0,53,0.4403,0.1642,0.3955,0.59,0.1622,0.2478,3,134,0,54,2511,1190
2018-06-02,776,776,0,14,6,53,23,2,32,0,2,0.0556,0.8889,0.0556,0.3125,0.65,0.0375,0,36,0,54,1922,942
2018-06-03,776,776,0,12,2,51,22,1,2,0,0,0.3333,0.6667,0,0.8571,0.1429,0,0,3,0,54,131,65
2018-06-04,778,778,0,33,14,56,25,106,55,0,69,0.4609,0.2391,0.3,0.5681,0.2425,0.1894,5,230,0,54,622,204
2018-06-05,779,779,0,33,15,62,26,65,26,0,84,0.3714,0.1486,0.48,0.5404,0.1594,0.3002,10,175,0,54,543,183
2018-06-06,779,779,0,92,15,107,27,70,9,0,77,0.4487,0.0577,0.4936,0.6914,0.0582,0.2504,3,156,0,54,364,98
2018-06-07,780,780,0,37,8,118,26,14,16,0,32,0.2258,0.2581,0.5161,0.5321,0.1972,0.2706,4,62,0,54,325,140
2018-06-08,781,781,0,40,11,124,27,124,20,0,74,0.5688,0.0917,0.3394,0.6987,0.0753,0.226,2,218,0,54,789,290
2018-06-09,782,782,0,25,9,126,26,7,3,0,9,0.3684,0.1579,0.4737,0.7237,0.1184,0.1579,1,19,0,54,115,51
2018-06-10,783,783,0,19,4,130,27,6,0,0,1,0.8571,0,0.1429,0.8627,0.0588,0.0784,0,7,0,54,138,71
2018-06-11,784,784,0,29,8,132,27,24,37,0,39,0.24,0.37,0.39,0.4196,0.3294,0.251,0,100,0,54,323,108
2018-06-12,785,785,0,29,12,137,27,31,16,0,66,0.2743,0.1416,0.5841,0.4789,0.1197,0.4014,1,113,0,54,476,170
2018-06-13,786,786,0,24,10,92,24,112,26,0,70,0.5385,0.125,0.3365,0.6569,0.1131,0.2299,2,208,0,54,658,227
2018-06-14,787,787,0,28,12,83,24,45,63,0,51,0.283,0.3962,0.3208,0.4372,0.3744,0.1883,0,159,0,54,405,124
2018-06-15,787,787,0,29,9,79,21,22,0,0,35,0.386,0,0.614,0.6725,0.0234,0.3041,0,57,0,54,243,84
2018-06-16,787,787,0,13,5,74,21,7,6,0,0,0.5385,0.4615,0,0.7,0.275,0.025,0,13,0,54,218,103
2018-06-17,788,788,0,18,4,73,21,12,6,0,0,0.6667,0.3333,0,0.8095,0.1587,0.0317,2,18,0,54,124,53
2018-06-18,789,789,0,28,14,70,24,72,32,0,86,0.3789,0.1684,0.4526,0.5927,0.1512,0.256,1,190,0,54,453,126
2018-06-19,789,789,0,33,8,67,23,34,6,0,103,0.2378,0.042,0.7203,0.4295,0.0784,0.4922,0,143,0,54,437,143
2018-06-20,789,789,0,25,14,63,23,25,26,0,63,0.2193,0.2281,0.5526,0.365,0.2624,0.3726,3,114,0,54,323,99
2018-06-21,789,789,0,33,14,64,22,38,5,0,46,0.427,0.0562,0.5169,0.593,0.0854,0.3216,1,89,0,54,292,99
2018-06-22,791,791,0,27,15,64,23,63,20,0,118,0.3134,0.0995,0.5871,0.4416,0.1193,0.4391,4,201,0,54,623,223
2018-06-23,791,791,0,18,4,68,23,1,56,0,9,0.0152,0.8485,0.1364,0.2213,0.6967,0.082,0,66,0,54,151,42
2018-06-24,791,791,0,7,2,65,23,2,0,0,0,1,0,0,0.8,0.2,0,0,2,0,54,66,32
2018-06-25,792,792,0,28,11,67,25,23,29,0,17,0.3333,0.4203,0.2464,0.5726,0.2863,0.1411,2,69,0,54,317,109
2018-06-26,794,794,0,26,11,64,26,27,11,0,111,0.1812,0.0738,0.745,0.504,0.084,0.412,0,149,0,54,308,71
2018-06-27,798,798,0,27,9,69,26,30,21,0,8,0.5085,0.3559,0.1356,0.5849,0.2767,0.1384,4,59,0,54,279,109
2018-06-28,799,799,0,26,11,66,24,63,65,0,45,0.3642,0.3757,0.2601,0.5169,0.2804,0.2027,4,173,0,54,530,177
2018-06-29,799,799,0,29,12,68,22,41,48,0,142,0.1775,0.2078,0.6147,0.3486,0.2294,0.422,4,231,0,54,618,188
2018-06-30,799,799,0,10,8,64,24,10,4,0,4,0.5556,0.2222,0.2222,0.6757,0.2703,0.0541,0,18,0,54,131,57
2018-07-01,801,801,0,12,3,67,25,7,2,0,1,0.7,0.2,0.1,0.7742,0.129,0.0968,0,10,0,54,2389,1198
2018-07-02,801,801,0,27,9,67,22,25,33,0,40,0.2551,0.3367,0.4082,0.5196,0.2402,0.2402,2,98,0,55,2212,1037
2018-07-03,803,803,0,27,11,69,23,69,31,0,51,0.457,0.2053,0.3377,0.6046,0.1559,0.2395,5,151,0,55,364,98
2018-07-04,803,803,0,20,10,59,23,52,13,0,86,0.3444,0.0861,0.5695,0.4852,0.1266,0.3882,5,151,0,55,504,185
2018-07-05,804,804,0,19,8,55,20,20,19,0,52,0.2198,0.2088,0.5714,0.4286,0.2041,0.3673,2,91,0,55,336,134
2018-07-06,806,806,0,23,13,49,20,22,66,0,87,0.1257,0.3771,0.4971,0.3649,0.3088,0.3263,9,175,0,55,579,184
2018-07-07,806,806,0,19,9,50,21,8,30,0,40,0.1026,0.3846,0.5128,0.2931,0.2931,0.4138,1,78,0,55,215,76
2018-07-08,806,806,0,10,4,47,21,2,6,0,1,0.2222,0.6667,0.1111,0.55,0.3,0.15,0,9,0,55,250,147
2018-07-09,807,807,0,28,12,48,21,68,26,0,12,0.6415,0.2453,0.1132,0.6578,0.2139,0.1283,0,106,0,55,311,94
2018-07-10,809,809,0,33,14,51,21,54,11,0,44,0.4954,0.1009,0.4037,0.6313,0.0808,0.2879,2,109,0,55,299,82
2018-07-11,810,810,0,23,9,54,22,41,32,0,68,0.2908,0.227,0.4823,0.5024,0.1435,0.3541,1,141,0,55,317,77
2018-07-12,810,810,0,35,12,59,26,47,11,0,40,0.4796,0.1122,0.4082,0.691,0.0787,0.2303,0,98,0,55,435,166
2018-07-13,811,811,0,28,13,60,24,56,112,0,62,0.2435,0.487,0.2696,0.4027,0.3959,0.2014,4,230,0,55,658,216
2018-07-14,812,812,0,18,3,62,23,6,1,0,1,0.75,0.125,0.125,0.7931,0.1034,0.1034,0,8,0,55,131,61
2018-07-15,812,812,0,12,4,62,25,4,0,0,0,1,0,0,0.7778,0.0556,0.1667,1,4,0,55,99,49
2018-07-16,813,813,0,26,10,61,26,55,23,0,50,0.4297,0.1797,0.3906,0.6356,0.1144,0.25,2,128,0,55,404,104
2018-07-17,817,817,0,30,12,63,28,60,39,0,106,0.2927,0.1902,0.5171,0.5504,0.1239,0.3256,5,205,0,55,872,331
2018-07-18,818,818,0,28,10,62,30,33,49,0,48,0.2538,0.3769,0.3692,0.5088,0.2566,0.2345,4,130,0,55,356,117
2018-07-19,818,818,0,21,8,59,29,49,35,0,33,0.4188,0.2991,0.2821,0.6414,0.1667,0.1919,4,117,0,55,462,187
2018-07-20,819,819,0,17,10,60,26,21,31,0,55,0.1963,0.2897,0.514,0.5309,0.1481,0.321,1,107,0,55,427,162
2018-07-21,821,821,0,21,5,63,27,7,2,0,25,0.2059,0.0588,0.7353,0.5479,0.1096,0.3425,1,34,0,55,212,92
2018-07-22,821,821,0,17,4,64,27,7,0,0,0,1,0,0,0.8333,0.0833,0.0833,0,7,0,55,167,83
2018-07-23,821,821,0,25,9,64,25,25,21,0,16,0.4032,0.3387,0.2581,0.5984,0.252,0.1496,0,62,0,55,231,81
2018-07-24,820,820,0,23,6,60,23,28,2,0,27,0.4912,0.0351,0.4737,0.7386,0.0588,0.2026,0,57,0,55,288,112
2018-07-25,820,820,0,23,12,53,22,22,36,0,86,0.1528,0.25,0.5972,0.4386,0.1579,0.4035,1,144,0,55,420,138
2018-07-26,822,822,0,26,13,55,23,39,42,0,104,0.2108,0.227,0.5622,0.3838,0.2746,0.3415,1,185,0,55,466,162
2018-07-27,823,823,0,24,11,57,21,77,20,0,81,0.4326,0.1124,0.4551,0.5342,0.1239,0.3419,1,178,0,55,539,190
2018-07-28,824,824,0,14,5,54,20,2,3,0,32,0.0541,0.0811,0.8649,0.463,0.1667,0.3704,0,37,0,55,183,78
2018-07-29,825,825,0,13,3,53,20,4,0,0,1,0.8,0,0.2,0.7667,0.0667,0.1667,0,5,0,55,128,67
2018-07-30,826,826,0,22,13,52,21,29,17,0,134,0.1611,0.0944,0.7444,0.4297,0.1369,0.4335,3,180,0,56,394,99
2018-07-31,826,826,0,28,12,54,23,90,7,0,31,0.7031,0.0547,0.2422,0.7538,0.0644,0.1818,3,128,0,56,374,110
2018-08-01,828,828,0,29,13,58,25,55,19,0,62,0.4044,0.1397,0.4559,0.6115,0.1223,0.2662,7,136,0,56,3049,1449
2018-08-02,827,827,0,28,11,57,24,47,6,0,36,0.5281,0.0674,0.4045,0.6683,0.1055,0.2261,0,89,0,56,2451,1164
2018-08-03,828,828,0,28,11,55,23,60,14,0,63,0.438,0.1022,0.4599,0.623,0.0574,0.3197,3,137,0,56,522,190
2018-08-04,828,828,0,13,4,56,22,3,4,0,0,0.4286,0.5714,0,0.8065,0.1613,0.0323,0,7,0,56,294,157
2018-08-05,830,830,0,10,2,58,22,16,1,0,0,0.9412,0.0588,0,0.9231,0.0769,0,0,17,0,56,169,82
2018-08-06,830,830,0,20,8,59,23,37,31,0,27,0.3895,0.3263,0.2842,0.575,0.2188,0.2063,2,95,0,56,341,124
2018-08-07,833,833,0,32,14,62,22,65,93,0,45,0.3202,0.4581,0.2217,0.5317,0.254,0.2143,1,203,0,56,559,189
2018-08-08,835,835,0,34,14,65,21,145,167,0,170,0.3008,0.3465,0.3527,0.4264,0.3319,0.2417,3,482,0,56,845,169
2018-08-09,835,835,0,32,15,68,23,136,39,0,112,0.4739,0.1359,0.3902,0.5795,0.1364,0.2841,1,287,0,56,722,197
2018-08-10,835,835,0,26,17,65,25,48,90,0,57,0.2462,0.4615,0.2923,0.4575,0.3836,0.1589,6,195,0,56,661,231
2018-08-11,835,835,0,16,4,66,26,7,0,0,0,1,0,0,0.8649,0.0541,0.0811,0,7,0,56,242,119
2018-08-12,836,836,0,11,7,65,28,22,3,0,10,0.6286,0.0857,0.2857,0.8571,0.0159,0.127,0,35,0,56,221,94
2018-08-13,838,838,0,34,18,70,31,80,7,0,99,0.4301,0.0376,0.5323,0.6958,0.0563,0.2479,2,186,0,56,897,409
2018-08-14,840,840,0,32,14,69,29,36,13,0,46,0.3789,0.1368,0.4842,0.6184,0.1256,0.256,1,95,0,56,385,142
2018-08-15,841,841,0,30,15,65,33,79,13,0,42,0.5896,0.097,0.3134,0.6965,0.0647,0.2388,1,134,0,56,428,134
2018-08-16,843,843,0,31,10,68,35,95,17,0,144,0.3711,0.0664,0.5625,0.5317,0.1157,0.3526,5,256,0,56,511,116
2018-08-17,843,843,0,30,11,70,33,24,15,0,106,0.1655,0.1034,0.731,0.4555,0.0942,0.4503,0,145,0,56,699,263
2018-08-18,843,843,0,8,1,68,32,1,0,0,0,1,0,0,0.6667,0.3333,0,0,1,0,56,161,79
2018-08-19,843,843,0,11,3,67,32,1,0,0,4,0.2,0,0.8,0.8235,0,0.1765,0,5,0,56,125,62
2018-08-20,846,846,0,42,15,75,28,30,16,0,105,0.1987,0.106,0.6954,0.5128,0.0989,0.3883,0,151,0,56,373,103
2018-08-21,846,846,0,30,12,75,27,72,59,0,114,0.2939,0.2408,0.4653,0.5046,0.208,0.2875,3,245,0,56,578,166
2018-08-22,847,847,0,26,11,78,25,89,4,0,109,0.4406,0.0198,0.5396,0.5844,0.0433,0.3723,8,202,0,56,523,139
2018-08-23,848,848,0,27,15,76,27,72,8,0,22,0.7059,0.0784,0.2157,0.7801,0.0524,0.1675,1,102,0,56,452,160
2018-08-24,849,849,0,29,13,72,28,59,29,0,57,0.4069,0.2,0.3931,0.5765,0.1843,0.2392,2,145,0,56,539,203
2018-08-25,849,849,0,12,1,74,28,1,1,0,0,0.5,0.5,0,0.8421,0.1579,0,0,2,0,56,184,83
2018-08-26,851,851,0,9,1,75,28,0,0,0,1,0,0,1,0.65,0.05,0.3,0,1,0,56,210,104
2018-08-27,852,852,0,24,11,63,27,106,7,0,43,0.6795,0.0449,0.2756,0.7472,0.0818,0.171,6,156,0,56,486,151
2018-08-28,853,853,0,27,12,56,26,299,5,0,84,0.7706,0.0129,0.2165,0.778,0.0311,0.1909,22,388,0,56,747,146
2018-08-29,853,853,0,27,11,56,27,63,68,0,123,0.248,0.2677,0.4843,0.3969,0.2719,0.3313,6,254,0,56,575,171
2018-08-30,855,855,0,25,12,57,25,28,141,0,66,0.1191,0.6,0.2809,0.347,0.4617,0.1913,4,235,0,56,474,109
2018-08-31,856,856,0,22,9,57,24,53,37,0,20,0.4818,0.3364,0.1818,0.5743,0.2624,0.1634,2,110,0,56,559,232
2018-09-01,856,856,0,17,6,56,25,12,5,0,0,0.7059,0.2941,0,0.8537,0.1463,0,1,17,0,56,3334,1662
2018-09-02,857,857,0,15,6,57,26,11,0,0,5,0.6875,0,0.3125,0.8148,0.0556,0.1296,0,16,0,56,2303,1147
2018-09-03,858,858,0,19,11,56,27,6,6,0,20,0.1875,0.1875,0.625,0.5463,0.1389,0.3148,0,32,0,56,349,143
2018-09-04,859,859,0,20,9,51,25,25,15,0,11,0.4902,0.2941,0.2157,0.6713,0.1678,0.1608,1,51,0,56,453,192
2018-09-05,859,859,0,21,10,49,25,25,20,0,45,0.2778,0.2222,0.5,0.5161,0.2194,0.2645,1,90,0,56,489,195
2018-09-06,863,863,0,24,7,48,22,11,22,0,11,0.25,0.5,0.25,0.5484,0.2339,0.2177,2,44,0,56,424,163
2018-09-07,866,866,0,31,13,52,27,13,22,0,28,0.2063,0.3492,0.4444,0.6,0.227,0.173,1,63,0,56,482,213
2018-09-08,868,868,0,16,5,52,27,5,1,0,5,0.4545,0.0909,0.4545,0.7455,0.0545,0.2,0,11,0,56,147,73
2018-09-09,869,869,0,17,8,55,27,0,19,0,16,0,0.5429,0.4571,0.3175,0.5397,0.1429,0,35,0,56,344,204
2018-09-10,871,871,0,26,12,60,26,9,17,0,37,0.1429,0.2698,0.5873,0.4843,0.2579,0.2579,1,63,0,56,521,202
2018-09-11,872,872,0,28,9,62,24,130,9,0,62,0.6468,0.0448,0.3085,0.6304,0.1174,0.2522,5,201,0,56,503,145
2018-09-12,876,876,0,24,9,69,27,5,12,0,97,0.0439,0.1053,0.8509,0.3294,0.1294,0.5412,8,114,0,56,480,168
2018-09-13,876,876,0,25,14,69,30,47,6,0,127,0.2611,0.0333,0.7056,0.539,0.0644,0.3966,2,180,0,56,481,141
2018-09-14,876,876,0,28,12,68,25,23,25,0,117,0.1394,0.1515,0.7091,0.4236,0.1485,0.4279,1,165,0,56,613,209
2018-09-15,878,878,0,18,5,68,25,3,1,0,3,0.4286,0.1429,0.4286,0.7045,0.0682,0.2273,0,7,0,56,214,102
2018-09-16,878,878,0,7,0,64,23,0,0,0,0,0,0,0,0.5556,0.2222,0.2222,0,0,0,56,140,71
2018-09-17,878,878,0,23,13,61,25,63,23,0,102,0.3351,0.1223,0.5426,0.4692,0.2,0.3308,3,188,0,56,576,199
2018-09-18,878,878,0,29,13,56,25,53,32,0,53,0.3841,0.2319,0.3841,0.6107,0.1794,0.2099,1,138,0,56,496,174
2018-09-19,879,879,0,24,8,57,24,14,16,0,64,0.1489,0.1702,0.6809,0.5667,0.1,0.3333,1,94,0,56,447,175
2018-09-20,880,880,0,25,11,56,22,12,14,0,197,0.0538,0.0628,0.8834,0.2836,0.0896,0.6269,2,223,0,56,641,199
2018-09-21,880,880,0,23,11,51,23,17,16,0,125,0.1076,0.1013,0.7911,0.3111,0.16,0.5289,3,158,0,56,944,389
2018-09-22,880,880,0,18,5,52,23,3,2,0,10,0.2,0.1333,0.6667,0.5111,0.1778,0.3111,1,15,0,56,195,90
2018-09-23,880,880,0,18,2,57,25,1,0,0,2,0.3333,0,0.6667,0.9167,0,0.0833,0,3,0,56,177,83
2018-09-24,881,881,0,27,12,57,27,40,13,0,15,0.5882,0.1912,0.2206,0.6757,0.1419,0.1824,4,68,0,56,360,133
2018-09-25,883,883,0,29,10,58,24,52,37,0,31,0.4333,0.3083,0.2583,0.6453,0.1823,0.1724,5,120,0,56,465,163
2018-09-26,884,884,0,30,10,59,25,123,24,0,80,0.5419,0.1057,0.3524,0.6677,0.0937,0.2387,3,227,0,56,564,154
2018-09-27,885,885,0,23,8,60,24,15,14,0,56,0.1765,0.1647,0.6588,0.3538,0.1769,0.4692,1,85,0,56,538,221
2018-09-28,885,885,0,23,11,58,25,16,48,0,94,0.1013,0.3038,0.5949,0.3693,0.2988,0.332,4,158,0,56,660,258
2018-09-29,885,885,0,13,5,58,23,2,0,0,2,0.5,0,0.5,0.5862,0.2069,0.2069,0,4,0,56,161,81
2018-09-30,885,885,0,17,6,56,23,11,1,0,23,0.3143,0.0286,0.6571,0.549,0.0588,0.3922,0,35,0,56,132,40
2018-10-01,885,885,0,26,14,59,24,27,91,0,52,0.1588,0.5353,0.3059,0.3281,0.4688,0.2031,4,170,0,56,3371,1624
2018-10-02,888,888,0,31,12,60,24,23,49,0,155,0.1013,0.2159,0.6828,0.3434,0.2363,0.4203,6,227,0,56,2543,1145
2018-10-03,888,888,0,18,9,55,24,5,6,0,67,0.0641,0.0769,0.859,0.4918,0.1148,0.3934,0,78,0,56,381,138
2018-10-04,889,889,0,21,8,55,23,3,31,0,112,0.0205,0.2123,0.7671,0.2286,0.1905,0.581,2,146,0,56,574,221
2018-10-05,891,891,0,23,10,55,21,32,50,0,164,0.1301,0.2033,0.6667,0.3138,0.2185,0.4677,8,246,0,56,676,211
2018-10-06,892,892,0,16,2,55,21,3,0,0,0,1,0,0,0.8387,0.129,0.0323,1,3,0,56,138,69
2018-10-07,893,893,0,9,2,52,19,0,3,0,0,0,1,0,0.5,0.4167,0.0833,0,3,0,56,244,128
2018-10-08,894,894,0,26,15,54,22,35,85,0,238,0.0978,0.2374,0.6648,0.3154,0.2842,0.4004,13,358,0,56,657,134
2018-10-09,894,894,0,25,12,47,20,29,55,0,85,0.1716,0.3254,0.503,0.371,0.3322,0.2968,6,169,0,56,557,204
2018-10-10,900,900,0,32,14,52,23,71,63,0,131,0.2679,0.2377,0.4943,0.4067,0.2656,0.3278,6,265,0,56,650,180
2018-10-11,900,900,0,31,15,58,25,5,40,0,83,0.0391,0.3125,0.6484,0.2621,0.3447,0.3932,1,128,0,56,455,139
2018-10-12,902,902,0,31,10,64,24,4,28,0,48,0.05,0.35,0.6,0.3193,0.3434,0.3373,0,80,0,57,700,303
2018-10-13,903,903,0,15,3,66,25,3,0,0,0,1,0,0,0.8298,0.0638,0.1064,0,3,0,57,333,173
2018-10-14,904,904,0,18,4,69,26,1,2,0,2,0.2,0.4,0.4,0.8108,0.1351,0.0541,0,5,0,57,142,58
2018-10-15,905,905,0,31,12,68,24,23,22,0,103,0.1554,0.1486,0.6959,0.4946,0.1398,0.3656,4,148,0,57,622,222
2018-10-16,907,907,0,26,12,68,25,9,9,0,53,0.1268,0.1268,0.7465,0.537,0.1235,0.3395,0,71,0,57,367,131
2018-10-17,908,908,0,22,11,62,24,23,12,0,67,0.2255,0.1176,0.6569,0.5417,0.1389,0.3194,0,102,0,57,376,123
2018-10-18,908,908,0,29,15,63,27,14,6,0,159,0.0782,0.0335,0.8883,0.3443,0.0769,0.5788,1,179,0,57,550,174
2018-10-19,909,909,0,29,12,59,25,22,20,0,78,0.1833,0.1667,0.65,0.4245,0.1604,0.4151,7,120,0,57,446,158
2018-10-20,909,909,0,11,5,56,24,0,10,0,14,0,0.4167,0.5833,0.3529,0.1765,0.4706,0,24,0,57,237,111
2018-10-21,909,909,0,10,3,52,23,1,0,0,0,1,0,0,0.7368,0.1053,0.1579,10,1,0,57,179,82
2018-10-22,912,912,0,27,13,54,24,22,31,0,68,0.1818,0.2562,0.562,0.489,0.1982,0.3128,3,121,0,57,379,125
2018-10-23,914,914,0,33,19,59,27,43,17,0,189,0.1727,0.0683,0.759,0.4275,0.1018,0.4707,4,249,0,57,647,180
2018-10-24,914,914,0,26,10,60,27,15,2,0,66,0.1807,0.0241,0.7952,0.5478,0.0255,0.4268,0,83,0,57,285,85
2018-10-25,915,915,0,20,7,58,26,4,5,0,7,0.25,0.3125,0.4375,0.7037,0.1389,0.1574,0,16,0,57,230,94
2018-10-26,917,917,0,28,13,60,28,12,1,0,120,0.0902,0.0075,0.9023,0.4036,0.0314,0.565,0,133,0,57,548,202
2018-10-27,918,918,0,16,5,61,28,5,29,0,71,0.0476,0.2762,0.6762,0.2148,0.2667,0.5185,4,105,0,57,434,170
2018-10-28,919,919,0,15,6,64,30,1,8,0,6,0.0667,0.5333,0.4,0.5897,0.1795,0.2308,0,15,0,57,106,50
2018-10-29,919,919,0,17,10,58,29,1,51,0,62,0.0088,0.4474,0.5439,0.1979,0.4973,0.3048,1,114,0,57,525,203
2018-10-30,921,921,0,26,8,56,24,1,18,0,60,0.0127,0.2278,0.7595,0.3145,0.2264,0.4591,1,79,0,57,376,126
2018-10-31,923,923,0,22,11,52,23,12,39,0,115,0.0723,0.2349,0.6928,0.3042,0.2,0.4958,3,166,0,58,413,93
2018-11-01,924,924,0,23,7,51,23,5,39,0,17,0.082,0.6393,0.2787,0.3795,0.4699,0.1506,0,61,0,58,4453,2186
2018-11-02,924,924,0,24,10,52,21,3,66,0,45,0.0263,0.5789,0.3947,0.3641,0.375,0.2609,0,114,0,58,2494,1245
2018-11-03,925,925,0,22,9,55,22,2,11,0,15,0.0714,0.3929,0.5357,0.45,0.2,0.35,2,28,0,58,411,210
2018-11-04,928,928,0,13,3,56,21,0,12,0,0,0,1,0,0.5577,0.3462,0.0962,2,12,0,58,572,326
2018-11-05,928,928,0,31,14,59,21,31,254,0,195,0.0646,0.5292,0.4063,0.2795,0.4745,0.246,3,480,0,58,926,269
2018-11-06,930,930,0,28,13,58,24,7,226,0,240,0.0148,0.4778,0.5074,0.2215,0.4719,0.3065,17,473,0,58,918,250
2018-11-07,931,931,0,25,12,60,25,27,77,0,180,0.0951,0.2711,0.6338,0.3586,0.2782,0.3632,6,284,0,58,718,253
2018-11-08,932,932,0,28,16,65,26,29,54,0,192,0.1055,0.1964,0.6982,0.3947,0.2217,0.3836,6,275,0,58,912,344
2018-11-09,933,933,0,27,15,64,28,139,42,0,157,0.4112,0.1243,0.4645,0.6381,0.0874,0.2745,6,338,0,58,947,334
2018-11-10,934,934,0,19,7,63,27,1,2,0,26,0.0345,0.069,0.8966,0.4808,0.0577,0.4615,0,29,0,58,323,153
2018-11-11,935,935,0,12,7,62,28,3,61,0,4,0.0441,0.8971,0.0588,0.3768,0.5217,0.1014,2,68,0,58,260,108
2018-11-12,936,936,0,29,11,62,28,127,39,0,186,0.3608,0.1108,0.5284,0.6291,0.106,0.2649,8,352,0,58,849,272
2018-11-13,937,937,0,21,11,61,27,31,21,0,161,0.1455,0.0986,0.7559,0.4946,0.1613,0.3441,7,213,0,58,517,176
2018-11-14,939,939,0,32,13,59,27,47,15,0,296,0.1313,0.0419,0.8268,0.3941,0.0781,0.5279,10,358,0,58,708,166
2018-11-15,940,940,0,22,9,55,26,11,12,0,185,0.0529,0.0577,0.8894,0.3016,0.0762,0.6222,1,208,0,58,460,115
2018-11-16,940,940,0,28,14,54,25,5,35,0,274,0.0159,0.1115,0.8726,0.2546,0.125,0.6204,9,314,0,59,817,285
2018-11-17,941,941,0,22,7,57,25,2,0,0,15,0.1176,0,0.8824,0.7708,0.0208,0.2083,1,17,0,59,245,130
2018-11-18,942,942,0,15,6,56,25,13,33,0,7,0.2453,0.6226,0.1321,0.5806,0.371,0.0484,6,53,0,59,199,94
2018-11-19,942,942,0,27,17,57,29,46,57,0,263,0.1257,0.1557,0.7186,0.3802,0.1844,0.4354,7,366,0,59,782,217
2018-11-20,943,943,0,30,16,59,31,89,107,0,276,0.1886,0.2267,0.5847,0.3427,0.2325,0.4248,12,472,0,59,908,216
2018-11-21,944,944,0,27,14,56,31,58,64,0,386,0.1142,0.126,0.7598,0.2639,0.1542,0.5819,10,508,0,59,844,167
2018-11-22,944,944,0,17,10,55,31,98,6,0,388,0.1992,0.0122,0.7886,0.3339,0.0216,0.6445,6,492,0,59,725,130
2018-11-23,944,944,0,26,10,56,30,8,26,0,37,0.1127,0.3662,0.5211,0.5,0.245,0.255,4,71,0,59,362,150
2018-11-24,945,945,0,13,3,53,30,3,0,0,3,0.5,0,0.5,0.8235,0.0588,0.1176,0,6,0,59,374,184
2018-11-25,944,944,0,13,4,55,29,0,4,0,0,0,1,0,0.6087,0.3478,0.0435,0,4,0,59,220,99
2018-11-26,944,944,0,29,15,54,27,67,60,0,327,0.1476,0.1322,0.7203,0.3391,0.1828,0.4781,7,454,0,59,775,165
2018-11-27,945,945,0,29,14,55,23,144,29,0,247,0.3429,0.069,0.5881,0.4887,0.082,0.4293,16,420,0,59,818,213
2018-11-28,947,947,0,29,17,55,26,39,46,0,172,0.1518,0.179,0.6693,0.3942,0.1888,0.417,4,257,0,59,698,189
2018-11-29,947,947,0,23,14,55,24,25,24,0,145,0.1289,0.1237,0.7474,0.4425,0.1327,0.4248,4,194,0,59,569,190
2018-11-30,949,949,0,27,19,55,26,38,64,0,248,0.1086,0.1829,0.7086,0.3983,0.1898,0.4119,9,350,0,59,923,314
2018-12-01,950,950,0,23,5,60,25,0,3,0,8,0,0.2727,0.7273,0.5577,0.1923,0.25,0,11,0,59,4036,2039
2018-12-02,950,950,0,12,5,60,26,0,4,0,12,0,0.25,0.75,0.3333,0.2381,0.4286,0,16,0,59,2231,1111
2018-12-03,951,951,0,28,17,58,28,46,64,0,372,0.0954,0.1328,0.7718,0.2913,0.1807,0.528,3,482,0,59,937,225
